Date,Title,Evaluation,Prob
2018-02-05,Apple supplier optimistic on iPhone 8 demand; Intel replacing Qualcomm modems?,positive,0.662755251
2018-02-05,"Apple sold the most tablets in Q4, Amazon gained most market share",negative,0.521983325
2018-02-06,"Apple roundup: Watch sales up in FY17, second Chinese center, EU investigating Shazam acquisition",neutral,0.650271952
2018-02-06,"Apple could offer battery rebates, software update coming to newer iPhones",positive,0.730359018
2018-02-07,Apple brings Alipay into Chinese stores,neutral,0.679459929
2018-02-07,Goldman in talks to finance iPhones - WSJ,neutral,0.729910731
2018-02-07,"Goldman Sachs: Apple iPhone X not so super cycle"" earns Neutral rating""",neutral,0.897369087
2018-02-08,"BofAML calls Apple name to own""",positive,0.641006589
2018-02-08,"S&P: Tech sector could never look the same again"" after tax reform harm""",neutral,0.951761723
2018-02-12,Apple updating software upgrade schedule; eMagin +24% on Apple investment,neutral,0.633420587
2018-02-13,Shareholder proposals fail at Apple meeting,neutral,0.822456598
2018-02-13,Hedge fund: Time Warner attractive regardless of deal outcome,negative,0.837228715
2018-02-13,Apple meeting: CEO Cook downplays repatriation dividend,neutral,0.941351056
2018-02-14,Apple in talks for first order from Chinese chipmaker - Nikkei,negative,0.813323319
2018-02-15,Big investor moves in latest 13-F filings,positive,0.498197585
2018-02-15,"Apple Q4 performance: 12% China growth, 51% of global smartphone revenue",neutral,0.750437498
2018-02-16,NAR: Samsung looking for OLED buyers after iPhone X cuts,positive,0.563640893
2018-02-16,GBH sets Apple target at 18.5% upside,neutral,0.619165361
2018-02-21,Apple looks to buy cobalt from miners,positive,0.608985007
2018-02-21,New iPads teased in regulatory filing; Cook says Apple not in Music for the money,neutral,0.761133373
2018-02-22,Apple planning AirPods upgrades; global smartphone shares slip in Q4,neutral,0.883562446
2018-02-22,Ireland expects to collect $16B from Apple; Apple Pay has 127M users,negative,0.969654381
2018-02-25,Apple to store iCloud keys in China,positive,0.501877546
2018-02-26,Buffett talks shop after annual letter,neutral,0.913591504
2018-02-26,Apple confirms using Google Cloud; Cook will co-chair China business forum,neutral,0.898151875
2018-02-26,Bloomberg: Apple releasing three iPhones this fall,neutral,0.925496638
2018-02-27,Apple is launching medical clinics,neutral,0.851604581
2018-02-27,"Apple roundup: Ireland must collect back taxes, new series, and potential new hire",neutral,0.883863151
2018-02-28,"Apple moves Chinese iCloud data, encryption keys to China",neutral,0.917271256
2018-03-01,Apple wins holiday wearables market with 21% share,neutral,0.928003609
2018-03-02,JPMorgan lowers iPhone X production estimate to 15M in Q1,positive,0.91920197
2018-03-05,"Apple planning cheaper MacBook Air, branded headphones this year?",negative,0.936337054
2018-03-05,Piper Jaffray survey shows why iPhone owners didn't want X,neutral,0.876394153
2018-03-06,"Baird sees Apple in strong position with iPhone, Watch, HomePod",neutral,0.788217604
2018-03-07,GBH Insights sees minimal tariff impact on FANG stocks,positive,0.862845302
2018-03-08,Apple's high-performance suppliers +35%; Could Apple buy Snap?,neutral,0.885880888
2018-03-12,Apple acquires magazine subscription app Texture,neutral,0.846979976
2018-03-12,Apple Music hits 38M paid subscribers; Apple orders first animated series,neutral,0.890173018
2018-03-12,Apple hit new high today in race towards $1T market cap,positive,0.50948751
2018-03-13,GBH: Amazon and Facebook could disrupt live sports broadcasting,positive,0.91689229
2018-03-13,Apple pegs June 4 to kick off WWDC,negative,0.930397093
2018-03-14,"France will sue Apple, Google over developer treatment",neutral,0.925826967
2018-03-14,Former Apple employees discuss Siri problems with The Information,negative,0.855998039
2018-03-15,EU sets date for Apple-Shazam approval; Apple supplier denies production shutdown,neutral,0.634829104
2018-03-16,KGI: Mac laptop shipments will grow 16% this year,negative,0.826590657
2018-03-16,Barclays lowers its Apple price target; Apple education event coming March 27,positive,0.94949621
2018-03-17,Transatlantic trade rift is widening,negative,0.766996145
2018-03-19,Apple is developing MicroLED screens,neutral,0.690824091
2018-03-19,Nomura Instinet lowers FY18 iPhone forecast,neutral,0.8835693
2018-03-20,Apple grabs big lead in 3D sensing,negative,0.805287242
2018-03-20,BofAML survey: Tech longs 38% overweight last month,positive,0.633902788
2018-03-20,Apple self-driving fleet doubles; Chicago Apple Store up for sale,negative,0.818327546
2018-03-20,Amazon's market cap passes Alphabet,positive,0.62639904
2018-03-21,EU proposes tax on U.S. tech giants,neutral,0.424134314
2018-03-21,New iPhone X could cost Apple 10% less; Iovine stepping back from Music,neutral,0.836822391
2018-03-21,New study shows Apple Watch accuracy at detecting irregular heartbeats,negative,0.588928163
2018-03-22,Apple's new iPhones could enter trial production in Q2,positive,0.6206429
2018-03-22,Apple will fix bug that let Siri read hidden notifications,neutral,0.847959936
2018-03-23,Analyst expects foldable iPhone in 2020; new iPad coming next week?,neutral,0.783408344
2018-03-23,Ireland chooses managers for Apple taxes; Tim Cook heading to China,neutral,0.795124054
2018-03-23,KGI Securities analyst sees Apple Pencil sales doubling in 2018,neutral,0.912633419
2018-03-25,China talks tough on trade war,positive,0.946903765
2018-03-25,Tim Cook comments on data privacy,neutral,0.621058166
2018-03-26,Apple Music... virtual record label?,neutral,0.914306164
2018-03-26,Google debuts first Chrome OS tablet,neutral,0.940612316
2018-03-27,Apple hosts education-related event,neutral,0.832569182
2018-03-27,"Apple launches low-cost iPad, costs $299 for schools",neutral,0.947800219
2018-03-27,More from Apple's education event; analyst predicts next Watch features,neutral,0.846402526
2018-03-28,"Goldman Sachs cuts forecast for Apple iPhone, revenue",neutral,0.919370353
2018-03-29,Apple releases iOS 11.3,negative,0.543962538
2018-04-02,"Zuckerberg on Tim Cook's extremely glib"" criticism""",neutral,0.931068838
2018-04-02,Bloomberg: Apple will stop using Intel chips in Macs; INTC shares -8.7%,negative,0.849480867
2018-04-03,"TSMC will reportedly produce two MicroLED panels for Apple Watch, AR device",negative,0.718708694
2018-04-03,BofAML estimates Apple can save $500M a year using its own PC chips,neutral,0.838680923
2018-04-04,"Tech stocks down as U.S., China reveal new tariffs",positive,0.508935034
2018-04-04,"Apple hires former Google AI head; touchless controls, curved screens for iPhones",negative,0.954533219
2018-04-05,Citi reiterates Apple Buy on capital returns,neutral,0.893541634
2018-04-05,TechCrunch: Mac Pro coming in 2019,neutral,0.671935022
2018-04-05,Bloomberg: Apple's Cook will be deposed in Qualcomm suit,neutral,0.897219002
2018-04-06,Apple says repeal of Clean Power Plan would threaten investments,neutral,0.682586014
2018-04-09,Apple's red iPhone 8 models release tomorrow,negative,0.939743996
2018-04-09,Recode: Amazon led R&D spending last year,neutral,0.916837573
2018-04-09,Apple reaches 100% renewable energy goal,positive,0.796350479
2018-04-10,Israel consumer bureau investigating Apple; Teen survey shows growing iPhone use,neutral,0.734921515
2018-04-10,"Apple picks up TV series based on Asimov's Foundation"" novels""",positive,0.726890564
2018-04-11,VirnetX +28.1% on Apple patent victory,neutral,0.90366751
2018-04-11,"Variety: Apple Music has 40M subscribers, gets new worldwide head",neutral,0.854906619
2018-04-12,PC shipments fall for 14th straight quarter,neutral,0.537910521
2018-04-12,"Bloomberg: Apple cuts HomePod sales estimates, orders",negative,0.969309866
2018-04-13,Economic Times: Apple begins iPhone 6s production in India,negative,0.941687703
2018-04-13,"KGI says HomePod will sell 2.5M units this year; new iPhone X priced at $1,100?",neutral,0.841763973
2018-04-13,Apple's 'plumbers' unit caught 29 last year,neutral,0.788535357
2018-04-13,Analyst says Apple could double its dividend; leaked memo shows employee arrests,positive,0.606501937
2018-04-16,UBS: Apple won't return to peak sales in China,positive,0.677833557
2018-04-17,Bloomberg: Apple planning Texture-based news subscription,negative,0.550052404
2018-04-19,"Taiwan Semi phone-based softness dragging Apple, other chipmakers",neutral,0.94326508
2018-04-19,ASM International falls short and chipmakers stay in downdraft,negative,0.954146385
2018-04-20,Apple's reach for new screen supplier hits hurdles,negative,0.961157501
2018-04-20,BofA: Some 4-7% more downside in chips into Apple earnings,positive,0.507805884
2018-04-20,Morgan Stanley cautiously bullish into Apple report; OTR Global downgrades,negative,0.941016316
2018-04-20,"Report: Apple, device makers behind DOJ probe of telecom collusion",negative,0.907934666
2018-04-23,Apple supplier could post record profits; HomePod orders slashed with suppliers,neutral,0.559096456
2018-04-23,European antitrust regulators set deadline for Apple-Shazam probe,negative,0.947079301
2018-04-23,Apple's Q1 iPhone sales show X weakness; co. offers batteries for MacBook issue,neutral,0.81476748
2018-04-24,Analyst downgrades Skyworks on weak iPhone sales estimates,negative,0.898289979
2018-04-24,"Ireland, Apple tax appeal gets timeframe",negative,0.968809128
2018-04-24,"Apple roundup: Street in full panic"" ahead of earnings",neutral,0.928335726
2018-04-25,Tim Cook heads to the Oval Office,neutral,0.673868179
2018-04-25,Trump and Apple's Tim Cook meeting today,neutral,0.929967165
2018-04-25,WSJ: Speaker maker Sonos files confidentially for IPO,neutral,0.939995706
2018-04-26,Bernstein expects Apple earnings to disappoint on iPhone weakness,neutral,0.692432642
2018-04-27,CNET: Apple will have AR/VR headset in 2020,negative,0.963330209
2018-04-30,Barclays thinks new iPhones won't include headphone adapter,neutral,0.906195283
2018-04-30,Apple gains on expectations of record capital allocation program,neutral,0.885034442
2018-04-30,Analysts and investors make predictions ahead of Apple earnings,positive,0.796102881
2018-04-30,Notable earnings after Tuesdayâs close,neutral,0.924599946
2018-05-01,Analyst initiates Apple at Buy and 33% upside,positive,0.520956457
2018-05-01,Apple earnings preview: what to watch aftermarket,neutral,0.897253454
2018-05-01,"Apple beats by $0.05, beats on revenue",neutral,0.90578109
2018-05-01,Apple declares $0.73 dividend,positive,0.731426418
2018-05-01,"Apple +4.4% after Q2 beats on rev, EPS, device shipments, and Services rev",neutral,0.889204144
2018-05-01,"Apple earnings call: X most popular iPhone, Services has best quarter ever",positive,0.617028117
2018-05-02,PowerShares QQQ Trust ETF (QQQ) April Summary,positive,0.838202417
2018-05-02,Analysts admit missing on iPhone shipment estimates,neutral,0.934040666
2018-05-02,"IDC: Smartphone shipments -2.9% in Q1, Samsung takes top spot",negative,0.946251452
2018-05-02,Microsoft and Apple in talks to lift bans in UAE,positive,0.843113959
2018-05-04,Berkshire bumped up Apple stake in Q1,negative,0.523574412
2018-05-04,Apple iPhone X topped Q1 shipments; News paid for BuzzFeed exclusive,positive,0.488047034
2018-05-04,"Alphabet roundup: Apple payments slowing, election ad changes, YouTube metrics",positive,0.937065244
2018-05-05,2018 Berkshire Hathaway annual meeting updates,neutral,0.726307273
2018-05-07,Apple hits new high after more positive Buffett comments,neutral,0.9180125
2018-05-07,"Gene Munster says we're one week into a new Apple story""""",positive,0.831394732
2018-05-08,Reuters: New slate of drone tests draw varied competitors,neutral,0.897425175
2018-05-08,Apple and Buffett hoovering up large chunk of Apple,neutral,0.909025848
2018-05-09,U.S. to reveal drone program winners,neutral,0.905248284
2018-05-09,Bloomberg: Apple bringing subscriptions to TV app,neutral,0.911480427
2018-05-10,DoT announces drone project winners,neutral,0.858029723
2018-05-10,Apple drops Irish data center plans,neutral,0.842409194
2018-05-10,"WSJ: Apple, Goldman Sachs planning Pay-branded credit card",negative,0.705370963
2018-05-14,Apple teams with French cable provider; Hon Hai reports 15% net profit drop,neutral,0.932383955
2018-05-14,Apple now has 55 self-driving cars testing in California,positive,0.943854749
2018-05-15,Tim Cook comments on Trump meeting,neutral,0.843354106
2018-05-15,"Tim Cook says Apple Music has 50M subscribers, confirms video content plans",neutral,0.920579135
2018-05-15,"Bloomberg: T. Rowe Price, JPMorgan cut Apple stakes before stock rallies",neutral,0.927594781
2018-05-15,"Greenlight added IAC/InterActiveCorp, exited Chemours in Q1",neutral,0.769844532
2018-05-15,Highlights from Appaloosa's Q1,neutral,0.918366432
2018-05-15,"Glenview added Express Scripts, exited Apple in Q1",neutral,0.920589924
2018-05-15,"Berkshire doubles stake in Teva; adds to Apple, Monsanto in Q1",neutral,0.91564256
2018-05-16,Apple's new campus headed for North Carolina?,neutral,0.894069016
2018-05-16,WaPo: Apple considers NoVa for new campus,neutral,0.911476076
2018-05-18,Apple's HomePod ranks fourth in smart speaker market,neutral,0.902644753
2018-05-18,Apple makes first tax payment to Ireland,positive,0.587280333
2018-05-21,"Nomura Instinet reiterates Apple at 6% downside on iPhone X, Services revenue",neutral,0.923820794
2018-05-22,Counterpoint: Apple's Q1 iPhone shipments +16% in U.S.,negative,0.967585027
2018-05-22,"U.S. companies, fed by tax savings, unveil buybacks at $6.1B a day",positive,0.912009597
2018-05-23,Bloomberg: TSMC mass producing 7nm chips for Apple's iPhones,neutral,0.863472521
2018-05-23,Apple launches privacy portal for user data ahead of GDPR,neutral,0.740369737
2018-05-23,Apple Watch shipments up as wearables grow 35% in Q1,neutral,0.930327237
2018-05-23,NYT: Apple signs with Volkswagen to make self-driving cars,positive,0.951180816
2018-05-24,Morgan Stanley raises Apple to 14% upside on Services potential,positive,0.636739135
2018-05-24,Judge says Apple knew iPhone 6 was more prone to bending,positive,0.926595569
2018-05-24,Patent retrial awards Apple $538.6M in damages from Samsung,negative,0.713620186
